"","host_since","host_response_time","host_response_rate","host_acceptance_rate","host_is_superhost","host_neighbourhood","host_listings_count","host_total_listings_count","host_verifications","host_has_profile_pic","host_identity_verified","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bathrooms","bathrooms_text","bedrooms","beds","amenities","minimum_nights","maximum_nights","minimum_minimum_nights","maximum_minimum_nights","minimum_maximum_nights","maximum_maximum_nights","minimum_nights_avg_ntm","has_availability","availability_30","availability_60","availability_90","availability_365","number_of_reviews","number_of_reviews_ltm","number_of_reviews_l30d","estimated_occupancy_l365d","first_review","last_review","review_scores_rating","review_scores_accuracy","review_scores_cleanliness","review_scores_checkin","review_scores_communication","review_scores_location","review_scores_value","instant_bookable","reviews_per_month","price_per_room","rating_q1"
"5945","2017-11-22","N/A","N/A","40%","f","",1,1,"['email', 'phone']","t","t","Pittwater",-33.59108,151.29813,"Entire cottage","Entire home/apt",6,2,"2 baths",3,4,"[""Conditioner"", ""Ceiling fan"", ""Refrigerator"", ""Dishwasher"", ""Kitchen"", ""Microwave"", ""Mountain view"", ""Outdoor furniture"", ""Bikes"", ""Drying rack for clothing"", ""Shower gel"", ""Dishes and silverware"", ""Pets allowed"", ""HDTV with Netflix"", ""Children\u2019s dinnerware"", ""Hangers"", ""BBQ grill"", ""Indoor fireplace: wood-burning"", ""Body soap"", ""Board games"", ""Beach access \u2013 Beachfront"", ""Room-darkening shades"", ""Hair dryer"", ""Bed linens"", ""Clothing storage: wardrobe"", ""Fire extinguisher"", ""Bathtub"", ""Private patio or balcony"", ""Stove"", ""Outdoor shower"", ""Private backyard \u2013 Not fully fenced"", ""Beach essentials"", ""Oven"", ""Barbecue utensils"", ""Self check-in"", ""Hot water"", ""Free washer \u2013 In building"", ""Outdoor dining area"", ""Heating"", ""Wine glasses"", ""Coffee maker"", ""Essentials"", ""Freezer"", ""Lockbox"", ""Toaster"", ""Books and reading material"", ""Smoke alarm"", ""Kayak"", ""Long term stays allowed"", ""Dining table"", ""Single level home"", ""Cooking basics"", ""Coffee"", ""Wifi"", ""Shampoo"", ""Hot water kettle"", ""First aid kit"", ""Rice maker"", ""Private entrance""]",2,1125,2,2,1125,1125,2,"t",26,56,86,361,43,2,0,12,"2018-01-01","2025-02-23",4.98,4.93,4.95,4.98,4.98,4.81,4.86,"f",0.47,133,0
"5946","2015-07-24","within an hour","100%","59%","f","",22,25,"['email', 'phone']","t","t","Randwick",-33.9122167,151.2543384,"Private room in home","Private room",1,1.5,"1.5 shared baths",1,1,"[""Portable fans"", ""Kitchen"", ""Washer"", ""Fisher & Pykel 520l refrigerator"", ""Microwave"", ""Free dryer \u2013 In unit"", ""Fisher & Pykel stainless steel single oven"", ""Drying rack for clothing"", ""Shared sauna"", ""Dishes and silverware"", ""Cleaning products"", ""Blender"", ""Hangers"", ""Lock on bedroom door"", ""Hair dryer"", ""Bed linens"", ""Fire extinguisher"", ""Bathtub"", ""Sun loungers"", ""Clothing storage: closet"", ""Fisher & Pykel induction stove"", ""Self check-in"", ""Hot water"", ""TV"", ""Dedicated workspace"", ""Wine glasses"", ""Essentials"", ""Freezer"", ""Lockbox"", ""Toaster"", ""Books and reading material"", ""Luggage dropoff allowed"", ""Iron"", ""Smoke alarm"", ""Coffee maker: espresso machine"", ""Long term stays allowed"", ""Single level home"", ""Carbon monoxide alarm"", ""Cooking basics"", ""Coffee"", ""Wifi"", ""Hot water kettle"", ""First aid kit"", ""Shared beach access"", ""Rice maker""]",2,365,2,2,365,365,2,"t",11,41,71,346,24,16,1,96,"2023-09-23","2025-05-25",4.67,4.67,4.54,4.71,4.75,4.67,4.63,"f",1.14,66,0
"5947","2012-10-01","within an hour","100%","100%","f","",45,65,"['email', 'phone']","t","t","Sydney",-33.88746,151.17906,"Entire rental unit","Entire home/apt",6,2,"2 baths",3,3,"[""Refrigerator"", ""Dishwasher"", ""Kitchen"", ""Microwave"", ""Free dryer \u2013 In unit"", ""Free street parking"", ""Drying rack for clothing"", ""Dishes and silverware"", ""Hangers"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Elevator"", ""Free parking on premises"", ""Hair dryer"", ""Bed linens"", ""Fire extinguisher"", ""Stove"", ""Air conditioning"", ""Free washer \u2013 In unit"", ""Oven"", ""Self check-in"", ""Hot water"", ""TV"", ""Outdoor dining area"", ""Heating"", ""Coffee maker"", ""Essentials"", ""Zeroco shampoo"", ""Lockbox"", ""Private backyard \u2013 Fully fenced"", ""Iron"", ""Smoke alarm"", ""Pack \u2019n play/Travel crib"", ""Single level home"", ""Carbon monoxide alarm"", ""Crib - always at the listing"", ""Cooking basics"", ""Wifi"", ""First aid kit"", ""High chair""]",3,90,2,5,1125,1125,2.5,"t",9,25,42,126,105,17,1,102,"2022-02-19","2025-05-21",4.46,4.49,4.28,4.87,4.78,4.73,4.35,"t",2.59,75.33,0
"5948","2021-07-11","within an hour","99%","92%","t","",28,49,"['email', 'phone', 'work_email']","t","t","Woollahra",-33.8758070254836,151.270143985205,"Private room in home","Private room",3,1,"1 shared bath",1,2,"[""Portable fans"", ""Refrigerator"", ""Smoking allowed"", ""Kitchen"", ""Washer"", ""Free street parking"", ""Outdoor furniture"", ""Drying rack for clothing"", ""Shower gel"", ""Dishes and silverware"", ""Cleaning products"", ""Dryer"", ""Hangers"", ""Blender"", ""BBQ grill"", ""Body soap"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Hair dryer"", ""Bed linens"", ""Fire extinguisher"", ""Stove"", ""Outdoor shower"", ""Oven"", ""Barbecue utensils"", ""Clothing storage"", ""Self check-in"", ""Hot water"", ""TV"", ""Backyard"", ""Outdoor dining area"", ""Heating"", ""Dedicated workspace"", ""Wine glasses"", ""Essentials"", ""Piano"", ""Freezer"", ""Lockbox"", ""Cleaning available during stay"", ""Toaster"", ""Baking sheet"", ""Luggage dropoff allowed"", ""Iron"", ""Smoke alarm"", ""Laundromat nearby"", ""Long term stays allowed"", ""Dining table"", ""Patio or balcony"", ""Single level home"", ""Carbon monoxide alarm"", ""Cooking basics"", ""Coffee"", ""Wifi"", ""Shampoo"", ""Hot water kettle"", ""First aid kit"", ""High chair"", ""Ethernet connection""]",2,365,2,2,365,365,2,"t",13,13,13,13,20,20,0,120,"2024-09-26","2025-05-15",5,5,4.9,5,5,5,4.95,"f",2.26,103,1
"5949","2012-10-10","within an hour","100%","87%","t","",1,2,"['phone', 'work_email']","t","t","Randwick",-33.91331,151.25162,"Entire home","Entire home/apt",5,2,"2 baths",3,3,"[""Conditioner"", ""Portable fans"", ""Children\u2019s books and toys for ages 2-5 years old"", ""Ceiling fan"", ""Refrigerator"", ""Kitchen"", ""Dishwasher"", ""Microwave"", ""Gas stove"", ""Free dryer \u2013 In unit"", ""Free street parking"", ""Outdoor furniture"", ""Drying rack for clothing"", ""Dishes and silverware"", ""Cleaning products"", ""Children\u2019s dinnerware"", ""Hangers"", ""Blender"", ""Keypad"", ""Exterior security cameras on property"", ""Extra pillows and blankets"", ""Board games"", ""Room-darkening shades"", ""Garden view"", ""Hair dryer"", ""Bed linens"", ""Heating - split type ductless system"", ""Fire extinguisher"", ""Private patio or balcony"", ""Outdoor shower"", ""Beach essentials"", ""Free washer \u2013 In unit"", ""Self check-in"", ""Hot water"", ""Outdoor dining area"", ""AC - split type ductless system"", ""Dedicated workspace"", ""Mini fridge"", ""50 inch HDTV"", ""Essentials"", ""Freezer"", ""Cleaning available during stay"", ""Toaster"", ""Books and reading material"", ""Private backyard \u2013 Fully fenced"", ""Baking sheet"", ""Luggage dropoff allowed"", ""Iron"", ""Babysitter recommendations"", ""Smoke alarm"", ""Stainless steel oven"", ""Dining table"", ""Carbon monoxide alarm"", ""Clothing storage: closet and dresser"", ""Cooking basics"", ""Coffee"", ""Hot water kettle"", ""Shampoo"", ""Long term stays allowed"", ""Shared beach access"", ""Fast wifi \u2013 57 Mbps""]",4,1125,4,4,1125,1125,4,"t",9,29,55,201,33,20,0,160,"2023-12-28","2025-05-11",4.91,4.94,4.85,4.97,4.94,4.94,4.79,"f",1.84,116.67,0
"5950","2020-04-08","within an hour","100%","90%","f","",180,808,"['phone']","t","t","Waverley",-33.88804,151.2735261,"Entire rental unit","Entire home/apt",2,1,"1 bath",0,1,"[""Conditioner"", ""Refrigerator"", ""Kitchen"", ""Shower gel"", ""Dishes and silverware"", ""Cleaning products"", ""Gym"", ""Paid parking off premises"", ""Hangers"", ""Body soap"", ""Elevator"", ""Hair dryer"", ""Bed linens"", ""Stove"", ""Air conditioning"", ""Oven"", ""Clothing storage"", ""Self check-in"", ""Hot water"", ""TV"", ""Heating"", ""Dedicated workspace"", ""Wine glasses"", ""Essentials"", ""Freezer"", ""Lockbox"", ""Toaster"", ""Iron"", ""Smoke alarm"", ""Laundromat nearby"", ""Long term stays allowed"", ""Dining table"", ""Single level home"", ""Carbon monoxide alarm"", ""Cooking basics"", ""Coffee"", ""Wifi"", ""Shampoo"", ""Hot water kettle"", ""Exercise equipment""]",2,365,2,21,365,365,6.8,"t",0,29,59,106,23,9,1,54,"2023-12-29","2025-06-04",4.48,4.57,4.35,4.87,4.48,4.96,4.48,"f",1.28,171,0
"5951","2019-10-11","within an hour","97%","55%","f","",138,179,"['email', 'phone']","t","t","Hornsby",-33.7693251691292,151.076427635471,"Entire rental unit","Entire home/apt",4,2,"2 baths",2,3,"[""Refrigerator"", ""Dishwasher"", ""Kitchen"", ""Microwave"", ""Gas stove"", ""Free dryer \u2013 In unit"", ""Outdoor furniture"", ""Shower gel"", ""Dishes and silverware"", ""Pets allowed"", ""Stainless steel double oven"", ""Elevator"", ""50 inch HDTV with standard cable"", ""Hair dryer"", ""Bed linens"", ""Free parking on premises"", ""Private patio or balcony"", ""Window AC unit"", ""Free washer \u2013 In unit"", ""EV charger - level 2"", ""Self check-in"", ""Hot water"", ""Outdoor dining area"", ""Heating"", ""Dedicated workspace"", ""Wine glasses"", ""Freezer"", ""Lockbox"", ""Smoke alarm"", ""Dining table"", ""Single level home"", ""Wifi"", ""Shampoo"", ""Hot water kettle"", ""Long term stays allowed""]",2,1125,2,2,1125,1125,2,"t",22,52,82,83,21,5,0,30,"2023-01-09","2025-01-07",4.76,4.81,4.62,4.81,4.86,4.57,4.14,"f",0.71,90.5,0
"5952","2017-11-09","within an hour","100%","99%","","Surry Hills",5,7,"['email', 'phone']","t","t","Sydney",-33.8860844614391,151.213085391075,"Entire rental unit","Entire home/apt",3,1,"1 bath",1,2,"[""Conditioner"", ""Kitchen"", ""Washer"", ""Drying rack for clothing"", ""Shower gel"", ""Dishes and silverware"", ""Cleaning products"", ""Hangers"", ""Extra pillows and blankets"", ""Hair dryer"", ""Bed linens"", ""Fire extinguisher"", ""Private backyard"", ""Clothing storage"", ""Self check-in"", ""Hot water"", ""TV"", ""Essentials"", ""Lockbox"", ""Iron"", ""Smoke alarm"", ""Coffee"", ""Wifi"", ""Shampoo"", ""Hot water kettle""]",1,365,1,1,365,365,1,"t",6,16,24,65,38,38,4,228,"2024-08-31","2025-06-04",4.66,4.84,4.71,4.97,4.92,4.82,4.76,"f",3.92,113,0
"5953","2023-10-14","within a day","100%","75%","f","",1,1,"['phone']","t","t","Pittwater",-33.68961,151.30531,"Entire home","Entire home/apt",10,3,"3 baths",6,6,"[""Ceiling fan"", ""Refrigerator"", ""Dishwasher"", ""Kitchen"", ""Washer"", ""Microwave"", ""Free street parking"", ""Outdoor furniture"", ""Drying rack for clothing"", ""Shower gel"", ""Dishes and silverware"", ""Beach view"", ""Cleaning products"", ""Ocean view"", ""Dryer"", ""Hangers"", ""BBQ grill"", ""Body soap"", ""Extra pillows and blankets"", ""Courtyard view"", ""Beach access \u2013 Beachfront"", ""Garden view"", ""Free parking on premises"", ""Hair dryer"", ""Bed linens"", ""Clothing storage: wardrobe"", ""Fire extinguisher"", ""Bathtub"", ""Standalone high chair - available upon request"", ""Stove"", ""Private patio or balcony"", ""Sun loungers"", ""Air conditioning"", ""Outdoor shower"", ""Oven"", ""Central heating"", ""Barbecue utensils"", ""Self check-in"", ""Private hot tub"", ""Hammock"", ""Hot water"", ""TV"", ""Children\u2019s books and toys"", ""Outdoor dining area"", ""Dedicated workspace"", ""Private pool - available all year, open 24 hours"", ""Wine glasses"", ""Essentials"", ""Freezer"", ""Lockbox"", ""Cleaning available during stay"", ""Toaster"", ""Books and reading material"", ""Private backyard \u2013 Fully fenced"", ""Iron"", ""Babysitter recommendations"", ""Smoke alarm"", ""Long term stays allowed"", ""Dining table"", ""Cooking basics"", ""Wifi"", ""Shampoo"", ""Hot water kettle"", ""First aid kit"", ""Private entrance""]",2,21,2,2,21,21,2,"t",23,41,55,281,4,1,0,6,"2024-01-20","2025-01-27",4.75,5,4.5,5,3.75,5,4.75,"f",0.23,257.83,0
"5954","2019-12-18","within an hour","100%","79%","f","",2,2,"['email', 'phone']","t","t","Sydney",-33.9148782,151.2090551,"Private room in rental unit","Private room",1,1,"1 private bath",1,1,"[""Portable fans"", ""Refrigerator"", ""Dishwasher"", ""Kitchen"", ""Microwave"", ""Free street parking"", ""Outdoor furniture"", ""Drying rack for clothing"", ""Dishes and silverware"", ""Pets allowed"", ""Cleaning products"", ""Gym"", ""Dryer"", ""Hangers"", ""Extra pillows and blankets"", ""Elevator"", ""Mosquito net"", ""Stove"", ""Free washer \u2013 In unit"", ""Ping pong table"", ""Oven"", ""Exercise equipment: elliptical, free weights, stationary bike, treadmill, yoga mat, workout bench, rowing"", ""Shared hot tub - available all year, open specific hours"", ""Clothing storage"", ""Sauna"", ""Hot water"", ""Trash compactor"", ""Record player"", ""Dedicated workspace"", ""Sound system"", ""Wine glasses"", ""Window guards"", ""Freezer"", ""Toaster"", ""Books and reading material"", ""40 inch HDTV with Amazon Prime Video, Apple TV, Chromecast, Disney+"", ""Iron"", ""Outdoor playground"", ""Smoke alarm"", ""Long term stays allowed"", ""Dining table"", ""Patio or balcony"", ""Free carport on premises"", ""Carbon monoxide alarm"", ""Cooking basics"", ""Wifi"", ""Hot water kettle"", ""Shared indoor pool - available all year, open specific hours, heated, lap pool"", ""Outlet covers"", ""First aid kit"", ""Rice maker"", ""Ethernet connection""]",2,365,2,2,1125,1125,2,"t",28,58,88,89,5,5,1,30,"2024-11-23","2025-06-01",4,4,4.2,5,4.8,4.8,4.2,"t",0.72,140,0
"5955","2017-04-30","within a few hours","100%","57%","f","",1,1,"['email', 'phone']","t","t","Waverley",-33.89345,151.26714,"Entire rental unit","Entire home/apt",4,1,"1 bath",2,2,"[""Conditioner"", ""Ceiling fan"", ""Refrigerator"", ""Dishwasher"", ""Kitchen"", ""Washer"", ""Outdoor furniture"", ""Drying rack for clothing"", ""Shower gel"", ""Dishes and silverware"", ""Cleaning products"", ""Hangers"", ""Free residential garage on premises \u2013 1 space"", ""BBQ grill"", ""Body soap"", ""Room-darkening shades"", ""Pack \u2019n play/Travel crib - always at the listing"", ""Hair dryer"", ""Bed linens"", ""Heating - split type ductless system"", ""Fire extinguisher"", ""Bathtub"", ""Private patio or balcony"", ""Self check-in"", ""Hot water"", ""TV"", ""Outdoor dining area"", ""AC - split type ductless system"", ""Dedicated workspace"", ""Wine glasses"", ""Essentials"", ""Freezer"", ""Lockbox"", ""Toaster"", ""Books and reading material"", ""Harbor view"", ""Iron"", ""Smoke alarm"", ""Laundromat nearby"", ""Dining table"", ""Clothing storage: closet and dresser"", ""Cooking basics"", ""Wifi"", ""Shampoo"", ""Smeg  oven"", ""Hot water kettle"", ""Shared beach access""]",90,200,10,90,200,200,86.9,"t",0,0,0,14,31,1,0,180,"2023-10-15","2024-07-01",4.9,4.94,4.94,4.94,4.9,4.97,4.9,"f",1.52,125,0
"5956","2015-11-03","within an hour","100%","92%","t","Millers Point",3,3,"['email', 'phone']","t","t","Sydney",-33.86045,151.20366,"Entire rental unit","Entire home/apt",6,2,"2 baths",3,4,"[""Crib"", ""Refrigerator"", ""Dishwasher"", ""Kitchen"", ""Microwave"", ""Outdoor furniture"", ""Drying rack for clothing"", ""Dishes and silverware"", ""Cleaning products"", ""Paid parking off premises"", ""Children\u2019s dinnerware"", ""Hangers"", ""Keypad"", ""Extra pillows and blankets"", ""Board games"", ""Hair dryer"", ""Bed linens"", ""Private patio or balcony"", ""Free washer \u2013 In unit"", ""Oven"", ""Self check-in"", ""Hot water"", ""TV"", ""Children\u2019s books and toys"", ""Outdoor dining area"", ""AC - split type ductless system"", ""Heating"", ""Wine glasses"", ""Coffee maker"", ""Essentials"", ""Toaster"", ""Bosch gas stove"", ""Private backyard \u2013 Fully fenced"", ""Iron"", ""Smoke alarm"", ""Pack \u2019n play/Travel crib"", ""Cooking basics"", ""Wifi"", ""Shampoo"", ""High chair"", ""Ethernet connection"", ""Private entrance""]",3,90,3,3,90,90,3,"t",2,2,2,2,61,23,0,138,"2021-05-17","2025-05-05",4.89,4.85,4.85,4.95,4.98,5,4.75,"f",1.23,144.67,0
"5957","2019-10-30","within an hour","100%","100%","t","",1,1,"['email', 'phone']","t","f","Penrith",-33.73728,150.71008,"Entire home","Entire home/apt",6,1.5,"1.5 baths",3,4,"[""Conditioner"", ""Ceiling fan"", ""Refrigerator"", ""Dishwasher"", ""Kitchen"", ""Washer"", ""Microwave"", ""Free street parking"", ""Outdoor furniture"", ""Shower gel"", ""Dishes and silverware"", ""Cleaning products"", ""Dryer"", ""Hangers"", ""BBQ grill"", ""Body soap"", ""Extra pillows and blankets"", ""Fast wifi \u2013 53 Mbps"", ""Free parking on premises"", ""Hair dryer"", ""Bed linens"", ""Clothing storage: wardrobe"", ""Fire extinguisher"", ""Bathtub"", ""Private patio or balcony"", ""Stove"", ""Air conditioning"", ""Smart lock"", ""Oven"", ""Pocket wifi"", ""Barbecue utensils"", ""Self check-in"", ""Hot water"", ""TV"", ""Trash compactor"", ""Backyard"", ""Outdoor dining area"", ""Heating"", ""Wine glasses"", ""Coffee maker"", ""Essentials"", ""Freezer"", ""Cleaning available during stay"", ""Toaster"", ""Iron"", ""Smoke alarm"", ""Laundromat nearby"", ""Dining table"", ""Cooking basics"", ""Coffee"", ""Hot water kettle"", ""Shampoo"", ""Long term stays allowed"", ""Private entrance""]",2,365,2,2,1125,1125,2,"t",8,14,16,244,159,27,3,162,"2020-12-26","2025-06-02",4.84,4.86,4.82,4.92,4.92,4.73,4.85,"t",2.92,68.33,0
"5958","2015-06-29","within an hour","100%","100%","t","Balmain/Birchgrove",1,1,"['email', 'phone']","t","t","Leichhardt",-33.85541,151.17125,"Private room in home","Private room",2,1,"1 private bath",1,1,"[""Conditioner"", ""Ceiling fan"", ""Refrigerator"", ""Dishwasher"", ""Kitchen"", ""Washer"", ""Microwave"", ""Free street parking"", ""Coffee maker: french press"", ""Drying rack for clothing"", ""Shower gel"", ""Dishes and silverware"", ""Pets allowed"", ""Dryer"", ""Hangers"", ""Blender"", ""Portable heater"", ""Breakfast"", ""Body soap"", ""Free parking on premises"", ""Hair dryer"", ""Bed linens"", ""Fire extinguisher"", ""Miele stainless steel oven"", ""Bathtub"", ""Private patio or balcony"", ""Air conditioning"", ""Smart lock"", ""Clothing storage"", ""Self check-in"", ""Hot water"", ""TV"", ""Backyard"", ""Dedicated workspace"", ""Wine glasses"", ""Essentials"", ""Toaster"", ""Books and reading material"", ""Luggage dropoff allowed"", ""Iron"", ""Smoke alarm"", ""Cooking basics"", ""Coffee"", ""Wifi"", ""Shampoo"", ""Hot water kettle"", ""Long term stays allowed"", ""Miele gas stove"", ""Private entrance""]",2,60,2,5,60,60,2,"t",14,38,58,244,178,15,0,90,"2016-01-26","2025-04-30",4.88,4.91,4.83,4.92,4.95,4.92,4.83,"t",1.56,99,0
"5959","2019-03-17","within a day","100%","100%","f","",1,1,"['email', 'phone']","t","f","The Hills Shire",-33.7476769,150.9832175,"Entire home","Entire home/apt",5,1,"1 bath",2,2,"[""Conditioner"", ""Ceiling fan"", ""Refrigerator"", ""Dishwasher"", ""Kitchen"", ""Washer"", ""Microwave"", ""Free street parking"", ""Outdoor furniture"", ""Drying rack for clothing"", ""Shower gel"", ""Dishes and silverware"", ""Cleaning products"", ""Shared outdoor pool - open specific hours"", ""Hangers"", ""Body soap"", ""Extra pillows and blankets"", ""Board games"", ""Mosquito net"", ""Free parking on premises"", ""Hair dryer"", ""Bed linens"", ""Clothing storage: wardrobe"", ""Heating - split type ductless system"", ""Fire extinguisher"", ""Sun loungers"", ""Induction stove"", ""Air conditioning"", ""65 inch HDTV"", ""Oven"", ""Hot water"", ""Wine glasses"", ""Essentials"", ""Freezer"", ""Toaster"", ""Books and reading material"", ""Private backyard \u2013 Fully fenced"", ""Baking sheet"", ""Luggage dropoff allowed"", ""Iron"", ""Smoke alarm"", ""Long term stays allowed"", ""Dining table"", ""Exercise equipment: free weights, workout bench"", ""Single level home"", ""Cooking basics"", ""Coffee"", ""Wifi"", ""Shampoo"", ""Hot water kettle"", ""Life size games"", ""First aid kit"", ""Private entrance""]",1,365,1,1,365,365,1,"t",18,45,75,321,14,6,0,36,"2023-12-09","2025-03-16",5,5,5,4.93,5,4.86,5,"f",0.75,103.5,1
"5960","2019-08-25","within an hour","100%","99%","f","Surry Hills",169,253,"['email', 'phone']","t","t","Auburn",-33.8719523,151.0344225,"Private room in home","Private room",2,2.5,"2.5 shared baths",1,1,"[""Refrigerator"", ""Kitchen"", ""Washer"", ""Microwave"", ""Free street parking"", ""Shower gel"", ""Dishes and silverware"", ""Hangers"", ""Lock on bedroom door"", ""Hair dryer"", ""Bed linens"", ""Fire extinguisher"", ""Stove"", ""Smart lock"", ""Self check-in"", ""Hot water"", ""Backyard"", ""Dedicated workspace"", ""Essentials"", ""Luggage dropoff allowed"", ""Iron"", ""Smoke alarm"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Cooking basics"", ""Wifi"", ""Shampoo"", ""Hot water kettle"", ""First aid kit""]",2,365,1,4,365,365,2.8,"t",25,55,85,360,10,8,1,48,"2024-04-02","2025-06-01",3.6,3.8,3.6,4.2,3.8,4.2,3.7,"f",0.68,53,0
